OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/HAS_HOME/HAS_WORK_PLACE/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY
6,1125.000000,334.942932,18/20/21/5/N/N/,18/20/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/22/8/22/7/22/6/22/5/21/5/,15,0.000000,6.879956,6,4,0.000000,9.228927,70.962280,18/20/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/22/8/,22/7/21/5/18/20/22/6/,5/,63.656303,70.560066,0,548
6,625.000000,275.000000,12/9/12/5/N/N/,12/9/11/9/11/8/11/7/11/6/11/5/12/5/,14,0.000000,10.869017,4,2,1.298084,8.063103,75.730194,N,12/5/N/N/N/N/12/5/,N,4.564202,42.998367,1,515
6,1125.000000,880.914246,24/19/19/5/N/N/,24/19/23/19/23/18/22/18/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/19/8/19/7/19/6/19/5/,15,0.000000,10.683093,6,5,0.000000,10.764070,86.983841,22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/19/8/19/7/19/6/19/5/,22/17/24/19/19/5/22/17/,N,18.721830,75.932281,0,775
6,975.000000,888.189392,16/14/22/23/N/N/,16/14/16/15/17/15/18/15/19/15/19/16/19/17/19/18/19/19/18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/22/23/,15,0.000000,21.696526,6,5,0.000000,9.246070,80.174576,19/19/18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/22/23/,19/18/16/14/22/23/19/17/,N,2.770394,75.332726,1,621
6,1275.000000,717.638672,26/18/23/7/N/N/,26/18/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/22/8/22/7/23/7/,15,0.000000,20.697893,6,5,0.000000,9.216503,80.304932,25/12/25/11/24/11/23/11/22/11/22/10/22/9/22/8/22/7/23/7/,25/13/26/18/23/7/25/14/,5/,15.270597,53.760895,1,521
6,228.623642,1075.000000,7/14/13/24/0/22/,7/14/7/13/8/13/9/13/10/13/11/13/11/14/11/15/11/16/12/16/12/17/12/18/12/19/12/20/12/21/12/22/12/23/12/24/13/24/,15,0.000000,17.825926,8,6,0.000000,8.762924,75.212074,3/21/3/22/2/22/1/22/0/22/,4/21/13/24/0/22/4/21/,5/,12.445594,32.299175,0,210
6,880.372437,775.000000,16/12/15/12/16/21/,16/12/16/13/15/13/15/12/,15,0.000000,15.053278,7,6,0.000000,3.306926,79.720543,19/15/19/16/19/17/19/18/19/19/18/19/17/19/17/20/17/21/16/21/,18/15/15/12/16/21/17/15/,N,3.251846,42.584431,0,1443
6,1057.174805,575.000000,17/10/26/10/N/N/,17/10/17/11/18/11/19/11/20/11/21/11/22/11/23/11/24/11/25/11/26/11/26/10/,15,0.000000,8.924242,8,4,0.000000,5.127599,83.529518,17/10/17/11/18/11/19/11/,20/11/25/10/17/10/21/11/,N,3.251846,19.679926,0,584
6,825.000000,1075.000000,24/18/17/8/16/21/,24/18/23/18/22/18/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/17/8/,14,0.000000,15.316975,8,3,1.597297,3.907599,89.275299,N,16/21/N/N/N/N/16/21/,5/,18.076550,70.326797,0,1547
6,1025.000000,325.000000,24/18/17/8/20/6/,24/18/23/18/22/18/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/17/8/,14,0.000000,23.112444,8,3,1.731969,9.013627,64.784386,N,20/6/N/N/N/N/20/6/,5/,10.264295,50.764019,0,721
6,809.505249,475.000000,23/17/17/3/23/12/,23/17/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/22/8/22/7/22/6/22/5/23/5/23/4/23/3/22/3/21/3/21/4/20/4/19/4/18/4/17/4/17/3/,15,0.000000,6.266537,5,6,0.000000,10.690956,71.543716,17/9/18/9/19/9/20/9/21/9/22/9/22/10/22/11/22/12/23/12/,16/9/17/3/23/12/16/9/,N,10.824699,42.887619,0,175
6,1275.000000,650.623840,26/14/18/23/N/N/,26/14/25/14/25/15/25/16/25/17/25/18/25/19/25/20/25/21/24/21/24/22/23/22/22/22/21/22/20/22/19/22/18/22/18/23/,15,0.000000,16.424603,6,4,0.000000,9.013824,84.038605,26/14/25/14/,25/13/21/12/26/14/25/13/,5/,8.513161,62.209587,0,555
6,625.000000,1036.680298,12/14/11/17/8/18/,12/14/11/14/11/15/11/16/11/17/,15,0.000000,18.342583,5,6,0.000000,6.445960,66.126923,11/21/10/21/9/21/8/21/7/21/7/20/7/19/7/18/8/18/,12/21/11/17/8/18/12/20/,N,3.251846,48.205811,0,616
6,1125.000000,595.585999,23/15/19/3/N/N/,23/15/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/18/4/19/4/19/3/,15,0.000000,11.994005,5,5,0.000000,6.312088,54.720726,22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/18/4/19/4/19/3/,22/11/23/15/19/3/22/11/,N,19.570410,42.873589,0,223
6,775.000000,357.185394,22/19/17/8/0/22/,22/19/22/18/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/17/8/,15,0.000000,17.511648,6,6,0.000000,7.546752,83.480484,15/5/15/4/14/4/13/4/12/4/11/4/11/5/11/6/11/7/11/8/11/9/11/10/11/11/11/12/11/13/11/14/11/15/11/16/12/16/12/17/12/18/12/19/12/20/12/21/11/21/10/21/9/21/8/21/7/21/6/21/5/21/4/21/3/21/3/22/2/22/1/22/0/22/,15/6/17/8/0/22/15/7/,5/,3.251846,66.562241,0,992
6,1025.000000,875.000000,15/14/21/23/20/17/,15/14/15/15/16/15/17/15/18/15/19/15/19/16/19/17/19/18/19/19/18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/21/23/,14,0.000000,18.580368,6,3,10.714530,11.186216,85.634064,N,N/N/N/N/N/N/20/17/,N,7.558824,32.809425,0,294
6,146.186539,1125.000000,1/23/16/3/N/N/,1/23/1/22/2/22/3/22/3/21/4/21/5/21/6/21/7/21/8/21/9/21/10/21/11/21/12/21/12/20/12/19/12/18/12/17/12/16/11/16/11/15/11/14/11/13/11/12/11/11/11/10/11/9/11/8/11/7/11/6/11/5/11/4/12/4/13/4/14/4/15/4/16/4/16/3/,15,0.000000,15.927290,6,5,0.000000,8.115497,80.706558,3/21/4/21/5/21/6/21/7/21/8/21/9/21/10/21/11/21/12/21/12/20/12/19/12/18/12/17/12/16/11/16/11/15/11/14/11/13/11/12/11/11/11/10/11/9/11/8/11/7/11/6/11/5/11/4/12/4/13/4/14/4/15/4/16/4/16/3/,3/22/1/23/16/3/2/22/,5/,36.774918,68.317802,0,205
6,675.000000,637.615967,12/10/13/12/N/N/,12/10/11/10/11/11/11/12/11/13/12/13/13/13/13/12/,15,0.000000,23.896116,6,4,0.000000,9.402214,52.953033,12/10/11/10/11/11/11/12/11/13/12/13/,13/13/13/12/12/10/13/12/,N,44.492031,71.193909,0,408
6,691.133240,225.000000,12/6/14/6/N/N/,12/6/11/6/11/5/11/4/12/4/13/4/14/4/15/4/15/5/15/6/14/6/,15,0.000000,8.356262,5,4,0.000000,8.174964,72.970337,12/6/11/6/11/5/11/4/12/4/,13/4/14/6/12/6/13/4/,5/,15.845310,18.638487,1,207
6,1275.000000,898.060486,20/21/16/7/N/N/,20/21/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/16/7/,15,0.000000,9.383131,8,5,0.000000,10.069542,69.122047,25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/16/7/,25/17/20/21/16/7/25/17/,5/,39.022144,51.821274,0,280
6,914.509460,975.000000,22/19/17/8/N/N/,22/19/22/18/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/17/8/,15,0.000000,18.918034,8,4,0.000000,8.849524,59.257065,22/19/22/20/21/20/20/20/20/19/19/19/,18/19/16/21/22/19/18/19/,5/,3.251846,79.638680,0,710
6,797.954407,225.000000,23/17/18/3/8/18/,23/17/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/18/4/18/3/,15,0.000000,18.205025,7,6,0.000000,6.374269,55.349838,14/4/13/4/12/4/11/4/11/5/11/6/11/7/11/8/11/9/11/10/11/11/11/12/11/13/10/13/9/13/8/13/7/13/6/13/6/14/6/15/6/16/6/17/6/18/7/18/8/18/,15/4/18/3/8/18/15/4/,5/,3.251846,31.717648,0,175
6,840.217957,1075.000000,16/14/21/23/N/N/,16/14/16/15/17/15/18/15/19/15/19/16/19/17/19/18/19/19/18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/21/23/,15,0.000000,11.524963,7,4,0.000000,8.413687,86.158310,16/14/16/15/17/15/18/15/19/15/19/16/19/17/19/18/19/19/18/19/17/19/17/20/,17/21/16/21/16/14/16/21/,5/,0.183099,73.882446,0,703
6,575.000000,1125.000000,11/22/11/20/N/N/,11/22/11/21/11/20/,14,0.000000,17.368706,6,1,2.707837,9.503349,88.832962,N,11/22/N/N/N/N/11/22/,5/,11.104882,40.912354,0,494
6,575.000000,826.558899,12/14/11/17/N/N/,12/14/11/14/11/15/11/16/11/17/,15,0.000000,17.348751,6,4,0.000000,11.431717,66.562714,12/14/11/14/11/15/,11/16/11/17/12/14/11/16/,N,44.038715,58.763508,0,410
6,892.365723,575.000000,12/11/13/12/21/10/,12/11/11/11/11/12/11/13/12/13/13/13/13/12/,15,0.000000,23.426872,5,6,0.000000,4.384720,81.375244,19/11/20/11/21/11/21/10/,18/11/13/12/21/10/17/11/,N,9.435946,70.677780,0,1102
6,775.000000,297.900146,12/6/14/6/N/N/,12/6/11/6/11/5/11/4/12/4/13/4/14/4/15/4/15/5/15/6/14/6/,15,0.000000,16.537802,6,5,0.000000,6.193095,52.907597,14/6/,15/6/12/6/14/6/15/5/,N,14.275950,62.369976,1,418
6,235.674637,1075.000000,19/20/16/8/N/N/,19/20/19/19/18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/16/8/,15,0.000000,7.538165,7,4,0.000000,7.668078,97.176903,19/20/19/19/18/19/17/19/17/20/17/21/17/22/16/22/15/22/14/22/13/22/12/22/12/21/11/21/10/21/9/21/8/21/7/21/6/21/,5/21/0/22/19/20/4/21/,5/,2.677290,82.655632,0,693
6,748.754822,775.000000,14/14/16/20/N/N/,14/14/14/15/15/15/16/15/17/15/18/15/19/15/19/16/19/17/19/18/19/19/18/19/17/19/17/20/16/20/,15,0.000000,18.860044,7,4,0.000000,9.040388,53.712639,14/14/,14/15/17/23/14/14/14/15/,N,18.096970,44.684811,0,293
6,304.550629,675.000000,6/27/14/23/N/N/,6/27/6/26/6/25/7/25/7/24/7/23/7/22/7/21/8/21/9/21/10/21/11/21/12/21/12/22/13/22/14/22/14/23/,15,0.000000,12.970474,9,4,0.000000,8.905416,55.626957,6/27/6/26/6/25/7/25/7/24/7/23/7/22/7/21/7/20/7/19/7/18/6/18/6/17/6/16/6/15/6/14/,6/13/5/13/6/27/6/13/,5/,0.537533,51.325195,0,173
6,621.875488,225.000000,12/8/13/5/N/N/,12/8/11/8/11/7/11/6/11/5/11/4/12/4/13/4/13/5/,15,0.000000,19.072151,5,5,0.000000,7.416296,92.487793,13/4/13/5/,12/4/12/8/13/5/12/4/,N,12.585091,74.420181,1,663
6,1225.000000,675.000000,24/13/14/12/N/N/,24/13/25/13/25/12/25/11/24/11/23/11/22/11/21/11/20/11/19/11/18/11/17/11/17/12/17/13/16/13/15/13/14/13/14/12/,14,0.000000,8.843860,7,1,1.427192,3.404096,54.207787,N,24/13/N/N/N/N/24/13/,5/,18.321875,52.022823,1,444
6,994.553345,825.000000,14/14/16/20/21/12/,14/14/14/15/15/15/16/15/17/15/18/15/19/15/19/16/19/17/19/18/19/19/18/19/17/19/17/20/16/20/,15,0.000000,14.230988,5,6,0.000000,6.464145,51.774303,21/16/22/16/22/15/22/14/22/13/22/12/21/12/,20/16/16/20/21/12/19/16/,N,11.583982,35.973869,0,311
6,1225.000000,975.000000,24/19/18/6/N/N/,24/19/23/19/23/18/22/18/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/19/8/19/7/19/6/18/6/,14,0.000000,19.467098,5,1,3.266114,5.271606,61.351551,N,24/19/N/N/N/N/24/19/,5/,16.181948,57.560368,0,825
6,702.044006,225.000000,12/8/14/5/N/N/,12/8/11/8/11/7/11/6/11/5/11/4/12/4/13/4/14/4/14/5/,15,0.000000,18.986660,8,5,0.000000,7.738129,54.009651,14/5/,14/4/12/8/14/5/14/4/,5/,38.225960,78.643181,0,372
6,1125.000000,741.767151,23/17/17/3/N/N/,23/17/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/17/3/,15,0.000000,14.127240,5,4,0.000000,5.775618,83.302086,23/17/22/17/22/16/,22/15/23/10/23/17/22/14/,N,3.251846,39.524662,0,492
6,921.199646,975.000000,18/21/18/8/N/N/,18/21/18/22/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/19/8/18/8/,15,0.000000,11.941183,5,4,0.000000,7.469303,77.169510,18/21/17/21/17/20/,17/19/20/6/18/21/18/19/,5/,18.176369,62.047569,0,667
6,375.000000,969.107788,8/22/5/18/N/N/,8/22/8/21/7/21/7/20/7/19/7/18/6/18/5/18/,15,0.000000,18.465858,7,5,0.000000,5.049249,64.278671,6/18/5/18/,7/18/8/22/5/18/7/19/,5/,2.744370,63.997307,1,740
6,965.664307,475.000000,21/15/16/3/N/N/,21/15/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/16/3/,15,0.000000,22.645687,5,5,0.000000,6.738356,63.852768,17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/16/3/,18/9/21/15/16/3/19/9/,N,16.740837,60.968838,1,452
6,896.670959,1125.000000,26/14/18/23/17/23/,26/14/25/14/25/15/25/16/25/17/25/18/25/19/25/20/25/21/24/21/24/22/23/22/22/22/21/22/20/22/19/22/18/22/18/23/,15,0.000000,22.117575,3,6,0.000000,10.134162,89.360817,17/23/,17/22/18/23/17/23/17/22/,5/,0.877679,19.866177,0,241
6,1082.031128,475.000000,22/19/19/5/23/10/,22/19/22/18/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/19/8/19/7/19/6/19/5/,15,0.000000,11.335258,6,6,0.000000,9.416183,95.681435,22/10/23/10/,22/9/19/5/23/10/21/9/,N,3.251846,77.512466,0,902
6,857.112854,675.000000,16/11/14/12/N/N/,16/11/17/11/17/12/17/13/16/13/15/13/14/13/14/12/,15,0.000000,21.930695,5,5,0.000000,9.579193,52.414490,15/13/14/13/14/12/,16/13/16/11/14/12/17/13/,N,20.128363,46.328461,1,364
6,625.000000,425.000000,12/8/13/5/N/N/,12/8/11/8/11/7/11/6/11/5/11/4/12/4/13/4/13/5/,14,0.000000,16.823780,5,1,1.415041,5.501501,53.935200,N,12/8/N/N/N/N/12/8/,5/,17.128775,80.588142,0,595
6,1002.503296,325.000000,19/21/16/8/20/6/,19/21/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/16/8/,15,0.000000,21.216162,7,6,0.000000,8.341248,54.264309,N,20/6/16/8/20/6/20/6/,N,11.608229,46.608662,0,265
6,875.000000,673.144165,12/7/14/5/N/N/,12/7/11/7/11/6/11/5/11/4/12/4/13/4/14/4/14/5/,15,0.000000,17.909668,8,4,0.000000,11.718614,60.432014,12/7/11/7/11/8/11/9/11/10/11/11/11/12/11/13/12/13/13/13/14/13/15/13/16/13/,17/13/25/10/12/7/17/13/,N,13.881486,35.955978,0,158
6,596.764526,225.000000,12/8/14/5/N/N/,12/8/11/8/11/7/11/6/11/5/11/4/12/4/13/4/14/4/14/5/,15,0.000000,21.186924,6,5,0.000000,7.252285,84.867981,13/4/14/4/14/5/,12/4/12/8/14/5/11/4/,N,25.165171,26.926016,0,242
6,1275.000000,691.209778,21/13/26/16/N/N/,21/13/22/13/22/12/22/11/23/11/24/11/25/11/25/12/25/13/25/14/25/15/25/16/26/16/,15,0.000000,11.883814,6,4,0.000000,4.297704,57.660500,21/13/22/13/22/12/22/11/23/11/24/11/25/11/25/12/,25/13/26/16/21/13/25/13/,5/,30.885590,79.264336,1,722
6,575.000000,975.000000,10/22/11/19/N/N/,10/22/10/21/11/21/12/21/12/20/12/19/11/19/,14,0.000000,23.726875,9,2,0.134086,4.451146,97.592224,N,11/19/N/N/N/N/11/19/,5/,3.039234,49.619682,1,1012
6,975.000000,600.080444,16/11/19/12/N/N/,16/11/17/11/18/11/19/11/19/12/,15,0.000000,18.105780,6,5,0.000000,3.148159,54.760807,N,19/12/16/11/19/12/19/12/,N,33.600567,62.864994,0,1280
6,725.000000,1175.000000,6/27/14/23/N/N/,6/27/6/26/6/25/7/25/7/24/7/23/7/22/7/21/8/21/9/21/10/21/11/21/12/21/12/22/13/22/14/22/14/23/,14,0.000000,18.345873,8,2,3.266114,3.490954,80.012627,N,14/23/N/N/N/N/14/23/,5/,19.089560,47.260399,1,545
6,678.609192,675.000000,12/14/11/17/N/N/,12/14/11/14/11/15/11/16/11/17/,15,0.000000,9.349588,6,4,0.000000,5.831816,75.234238,12/14/12/13/,13/13/20/17/12/14/13/13/,N,12.026525,78.740814,0,914
6,899.640808,475.000000,16/10/14/9/N/N/,16/10/16/9/15/9/14/9/,15,0.000000,12.354557,5,4,0.000000,4.744929,70.545776,16/10/16/9/,17/9/21/10/16/10/17/9/,N,3.251846,36.863068,0,800
6,1125.000000,856.285156,24/18/17/8/N/N/,24/18/23/18/22/18/22/17/22/16/22/15/22/14/22/13/22/12/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/17/8/,15,0.000000,12.560654,6,4,0.000000,6.856190,85.586777,24/18/23/18/22/18/,22/17/17/8/24/18/22/17/,N,3.266114,40.925430,1,921
6,1275.000000,1010.041321,22/21/17/5/N/N/,22/21/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/17/5/,15,0.000000,9.603435,6,5,0.000000,5.245996,98.240631,25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/17/5/,25/19/22/21/17/5/25/20/,5/,10.873447,59.277508,1,769
6,406.857941,1075.000000,19/20/16/6/N/N/,19/20/19/19/18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/16/6/,15,0.000000,21.963112,9,4,0.000000,11.454539,72.461533,19/20/19/19/18/19/17/19/17/20/17/21/17/22/16/22/15/22/14/22/13/22/12/22/12/21/11/21/10/21/9/21/,8/21/8/18/19/20/8/21/,5/,3.251846,65.305046,0,220
6,875.000000,525.000000,17/10/26/10/N/N/,17/10/17/11/18/11/19/11/20/11/21/11/22/11/23/11/24/11/25/11/26/11/26/10/,14,0.000000,7.392721,9,1,1.967050,4.365494,76.727852,N,17/10/N/N/N/N/17/10/,N,17.817631,18.443886,0,631
6,649.841797,1125.000000,12/14/11/17/N/N/,12/14/11/14/11/15/11/16/11/17/,15,0.000000,17.733948,6,4,0.000000,4.590672,85.917664,12/14/11/14/11/15/11/16/12/16/12/17/12/18/12/19/12/20/12/21/,12/22/17/23/12/14/12/22/,5/,3.251846,40.683167,0,888
6,954.928345,475.000000,22/21/16/5/N/N/,22/21/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/16/5/,15,0.000000,9.895735,5,5,0.000000,6.252307,67.156708,17/9/16/9/15/9/15/8/15/7/15/6/15/5/16/5/,18/9/22/21/16/5/19/9/,N,45.835232,70.550995,1,604
6,661.908691,1125.000000,26/14/18/23/8/18/,26/14/25/14/25/15/25/16/25/17/25/18/25/19/25/20/25/21/24/21/24/22/23/22/22/22/21/22/20/22/19/22/18/22/18/23/,15,0.000000,7.877667,5,6,0.000000,4.706271,97.632759,12/21/11/21/10/21/9/21/8/21/7/21/7/20/7/19/7/18/8/18/,12/22/18/23/8/18/13/22/,5/,3.251846,76.628662,0,1072
6,425.000000,725.000000,8/14/14/16/N/N/,8/14/8/13/9/13/10/13/11/13/12/13/13/13/14/13/15/13/16/13/17/13/17/14/17/15/16/15/15/15/14/15/14/16/,14,0.000000,13.492760,6,1,0.660076,7.646915,95.377792,N,8/14/N/N/N/N/8/14/,N,54.071396,75.702431,0,467
6,1017.348572,575.000000,17/10/26/10/N/N/,17/10/17/11/18/11/19/11/20/11/21/11/22/11/23/11/24/11/25/11/26/11/26/10/,15,0.000000,7.516226,7,4,0.000000,8.414972,96.188507,17/10/17/11/18/11/,19/11/25/10/17/10/20/11/,N,3.251846,57.843548,0,1181
6,425.000000,725.000000,8/14/14/16/N/N/,8/14/8/13/9/13/10/13/11/13/12/13/13/13/14/13/15/13/16/13/17/13/17/14/17/15/16/15/15/15/14/15/14/16/,14,0.000000,14.854245,6,1,1.090229,10.130713,91.252975,N,8/14/N/N/N/N/8/14/,5/,16.036221,79.748009,0,405
6,875.000000,275.000000,22/21/17/5/N/N/,22/21/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/17/5/,14,0.000000,14.465161,5,2,2.010034,4.426785,79.052094,N,17/5/N/N/N/N/17/5/,5/,27.181259,80.083710,1,695
6,992.860474,475.000000,19/21/18/6/N/N/,19/21/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/19/8/19/7/19/6/18/6/,15,0.000000,11.175607,8,4,0.000000,3.395298,68.035774,19/21/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/,20/9/18/6/19/21/19/9/,5/,17.129156,38.347679,1,357
6,1275.000000,583.592773,24/20/17/5/N/N/,24/20/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/17/5/,15,0.000000,18.623665,5,5,0.000000,7.218024,58.365398,24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/15/6/15/5/15/4/16/4/17/4/17/5/,25/11/24/20/17/5/25/11/,N,43.502346,65.666374,1,479
6,775.000000,625.000000,16/12/15/12/N/N/,16/12/16/13/15/13/15/12/,14,0.000000,21.714951,5,2,0.586018,7.044843,57.554115,N,15/12/N/N/N/N/15/12/,N,18.950277,65.144516,0,761
6,601.041443,925.000000,9/14/11/18/N/N/,9/14/9/13/10/13/11/13/11/14/11/15/11/16/12/16/12/17/12/18/11/18/,15,0.000000,11.322975,7,5,0.000000,5.510450,53.019318,N,11/18/9/14/11/18/12/18/,N,29.664301,46.198334,0,430
6,975.000000,937.666138,14/14/22/23/N/N/,14/14/14/15/15/15/16/15/17/15/18/15/19/15/19/16/19/17/19/18/19/19/18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/22/23/,15,0.000000,12.385446,5,5,0.000000,4.176649,79.999535,18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/22/23/,19/19/14/14/22/23/19/18/,N,3.266114,51.983841,1,784
6,625.000000,830.131714,7/14/13/24/N/N/,7/14/7/13/8/13/9/13/10/13/11/13/11/14/11/15/11/16/12/16/12/17/12/18/12/19/12/20/12/21/12/22/12/23/12/24/13/24/,15,0.000000,12.308723,5,5,0.000000,4.223780,92.836884,12/18/12/19/12/20/12/21/12/22/12/23/12/24/13/24/,12/17/7/14/13/24/12/16/,N,3.266114,52.474190,1,368
6,825.000000,375.000000,19/20/16/7/N/N/,19/20/19/19/18/19/17/19/17/20/17/21/17/22/18/22/19/22/20/22/21/22/22/22/23/22/24/22/24/21/25/21/25/20/25/19/25/18/25/17/25/16/25/15/25/14/25/13/25/12/25/11/24/11/23/11/22/11/22/10/22/9/21/9/20/9/19/9/18/9/17/9/16/9/15/9/15/8/15/7/16/7/,14,0.000000,18.029713,5,2,1.548674,6.908805,86.916061,N,16/7/N/N/N/N/16/7/,5/,45.617672,59.941143,0,645
6,952.289795,975.000000,22/4/18/8/N/N/,22/4/22/5/22/6/22/7/22/8/22/9/21/9/20/9/19/9/19/8/18/8/,15,0.000000,20.771296,5,4,0.000000,5.799451,71.123756,22/4/22/5/22/6/22/7/22/8/22/9/22/10/22/11/22/12/22/13/22/14/22/15/22/16/21/16/20/16/19/16/19/17/19/18/,19/19/16/21/22/4/19/19/,5/,3.251846,61.346775,0,1326
