OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY,MAXPATIENCE
6,345.077789,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,12.705359,23.253298,5,5,0.000000,10.233831,77.243332,6/0/5/0/4/0/3/0/2/0/2/-1/,6/0/2/-1/6/0/,N,17.362467,44.284466,0,22,5
6,425.000000,-25.000000,2/-1/8/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/8/-1/,8,3.296656,7.616090,8,2,0.484336,6.907128,72.034256,N,8/-1/8/-1/8/-1/,N,15.519829,37.491081,1,65,8
6,675.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,1.551360,11.193220,5,2,2.327040,6.626731,65.957001,N,13/-1/13/-1/13/-1/,N,27.349834,36.317162,0,45,5
6,464.073212,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,13.577505,18.496235,5,5,0.000000,5.467856,67.217476,9/0/10/0/11/0/12/0/13/0/13/-1/,9/0/13/-1/9/0/,N,13.964945,14.353242,1,24,6
6,125.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,2.617936,8.363305,10,1,3.199696,9.718697,83.343460,N,2/-1/2/-1/2/-1/,N,34.918335,35.418388,1,44,10
6,125.000000,19.934658,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,2.811329,11.785074,8,5,0.000000,10.171638,52.232944,2/-1/,2/-1/2/-1/2/0/,N,8.435040,54.846031,1,35,8
6,675.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,2.327040,18.501724,5,2,1.648336,5.395604,61.534065,N,13/-1/13/-1/13/-1/,N,5.913503,36.619682,1,65,5
6,361.605011,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,14.842020,21.065262,8,5,0.000000,3.158292,75.577728,7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,7/0/13/-1/7/0/,N,6.883520,18.573885,1,44,9
6,192.761597,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,7.853744,18.165951,5,5,0.000000,3.938375,92.086273,4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,4/0/13/-1/3/0/,N,0.775216,13.650580,1,40,7
6,675.000000,0.827667,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,4.750464,9.925859,5,5,0.000000,3.835881,88.786606,13/0/12/0/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/2/-1/,13/0/2/-1/13/0/,N,16.389406,17.479576,1,49,5
6,125.000000,5.602377,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,18.041151,18.998066,6,5,0.000000,10.365127,63.184189,2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,2/0/13/-1/2/0/,N,0.000000,21.636593,1,27,7
6,675.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,0.000000,12.367567,7,2,3.393616,8.242126,87.714294,N,13/-1/13/-1/13/-1/,N,21.337786,46.668621,1,49,7
6,488.171387,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,4.265168,8.125259,5,5,0.000000,9.236399,95.072052,9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/2/-1/,9/0/2/-1/9/0/,N,55.762730,72.659195,0,56,5
6,125.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,15.326164,18.878471,7,1,5.332320,6.484824,79.169266,N,2/-1/2/-1/2/-1/,N,20.852932,32.977516,0,11,7
6,131.771088,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,6.301920,11.281026,5,5,0.000000,8.712186,69.822243,3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,3/0/13/-1/2/0/,N,32.973530,58.961304,0,36,5
6,267.674072,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,6.398880,10.057568,10,5,0.000000,9.108274,73.411919,5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,5/0/13/-1/5/0/,N,31.422176,80.076126,0,12,10
6,675.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,4.944496,8.728554,5,2,4.168800,7.616245,75.202065,N,13/-1/13/-1/13/-1/,N,41.601826,52.300655,0,53,5
6,125.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,1.551360,19.880999,7,1,2.811329,8.922474,79.359947,N,2/-1/2/-1/2/-1/,N,24.447102,75.284760,1,48,7
6,252.313293,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,1.841728,16.311504,1,5,0.000000,9.555128,56.393272,5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,5/0/13/-1/5/0/,N,7.077600,16.868883,1,40,5
6,125.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,2.230096,6.365939,7,1,2.520384,4.043104,83.652267,N,2/-1/2/-1/2/-1/,N,3.877920,30.737545,1,54,7
6,504.920990,25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,10.180322,22.001154,1,5,0.000000,5.655981,51.472931,10/0/11/0/12/0/13/0/14/0/14/-1/,10/0/14/-1/10/0/,N,0.387376,16.066717,1,35,5
6,351.407227,25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,6.786112,22.536201,7,5,0.000000,10.300587,54.522507,7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,7/0/14/-1/7/0/,N,12.220049,73.050804,1,29,7
6,675.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,5.138400,16.674084,5,2,5.429280,6.830368,55.198662,N,13/-1/13/-1/13/-1/,N,38.208355,46.400917,1,78,5
6,457.151459,25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,5.041424,20.317493,9,5,0.000000,5.622289,82.998039,9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,9/0/14/-1/9/0/,N,31.325216,32.340900,0,14,9
6,155.739319,25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,18.041151,22.462700,10,5,0.000000,3.910455,52.880684,3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,3/0/14/-1/3/0/,N,23.859276,26.331989,0,30,10
6,725.000000,-25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,19.593056,21.618876,8,2,3.780976,3.791404,97.481552,N,14/-1/14/-1/14/-1/,N,13.282566,17.052252,1,34,8
6,662.046021,25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,8.435040,18.658527,8,5,0.000000,4.628254,67.160706,12/0/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/2/-1/,12/0/2/-1/13/0/,N,0.968560,73.234436,1,44,8
6,125.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,5.817568,6.284108,7,1,0.968560,4.157963,54.871040,N,2/-1/2/-1/2/-1/,N,22.017057,57.880203,0,17,7
6,125.000000,-25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,17.265459,21.295048,6,1,0.290896,3.111532,96.321884,N,2/-1/2/-1/2/-1/,N,15.516644,51.027611,1,40,6
6,125.000000,-25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,5.623184,18.538788,7,1,2.424000,11.499079,86.246918,N,2/-1/2/-1/2/-1/,N,23.955389,34.943970,0,42,8
6,825.000000,9.976009,2/-1/14/-1/16/-1/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,12.511008,13.275463,10,5,0.000000,8.279432,77.892944,16/-1/,16/-1/16/-1/16/0/,N,2.036176,77.356506,1,82,10
6,125.000000,-25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,12.899265,21.670033,6,1,2.327040,5.610444,94.929955,N,2/-1/2/-1/2/-1/,N,20.852932,31.247936,0,21,6
6,235.605515,25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,12.511008,16.007948,8,5,0.000000,3.798743,54.985054,5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,5/0/14/-1/4/0/,N,12.801841,17.336702,1,37,10
6,325.000000,25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,10.276706,16.321362,5,5,0.000000,10.592613,56.451050,5/0/4/0/3/0/2/0/2/-1/,5/0/2/-1/6/0/,N,18.816830,43.854103,0,23,5
6,150.027588,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,3.780976,8.743923,6,5,0.000000,11.129254,51.560120,2/0/2/-1/,2/0/2/-1/3/0/,N,12.705359,18.852224,1,41,7
6,692.786072,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,8.144176,21.819614,9,5,0.000000,8.457210,83.159393,13/0/12/0/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/3/-1/,13/0/3/-1/13/0/,N,10.569044,16.378250,1,48,10
6,261.989746,25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,6.689776,7.218707,6,5,0.000000,10.386648,63.633247,5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,5/0/13/-1/5/0/,N,9.986385,12.171508,1,48,8
6,675.000000,-25.000000,2/-1/13/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,8,6.786112,8.043774,7,2,3.587536,4.196957,66.190918,N,13/-1/13/-1/13/-1/,N,9.210722,15.777288,1,31,7
6,125.000000,-25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,13.092705,14.280811,9,1,6.108496,6.350677,74.851074,N,2/-1/2/-1/2/-1/,N,4.168800,22.533108,1,26,9
6,175.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,6.689776,20.855335,6,1,2.424000,8.385224,78.209747,N,3/-1/3/-1/3/-1/,N,15.714693,41.439171,1,29,6
6,175.000000,-25.000000,3/-1/14/-1/3/-1/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,5.138400,15.791662,7,3,3.199696,7.216327,65.816658,N,3/-1/3/-1/3/-1/,N,3.296656,49.738972,0,2,7
6,725.000000,-25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,7.562400,11.921373,6,2,3.877920,5.227187,64.557243,N,14/-1/14/-1/14/-1/,N,16.873663,47.919094,1,49,6
6,782.665894,25.000000,2/-1/14/-1/17/-1/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,2.811329,8.960688,10,5,0.000000,5.109172,79.049652,16/0/17/0/17/-1/,16/0/17/-1/15/0/,N,1.356912,19.670183,1,77,10
6,363.072266,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,8.241137,19.001143,10,5,0.000000,9.865334,61.840290,6/0/5/0/4/0/3/0/3/-1/,6/0/3/-1/7/0/,N,56.444935,78.073395,0,73,10
6,125.000000,-25.000000,2/-1/14/-1/N/N/,2/-1/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,8.725921,11.030493,7,1,6.398880,9.434242,55.239033,N,2/-1/2/-1/2/-1/,N,28.610863,34.318123,1,44,7
6,725.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,20.174290,21.481371,8,2,9.792481,9.831235,66.654282,N,14/-1/14/-1/14/-1/,N,51.685730,83.492050,0,73,8
6,449.535309,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,20.465204,20.825085,7,5,0.000000,9.349304,87.538902,8/0/7/0/6/0/5/0/4/0/3/0/3/-1/,8/0/3/-1/8/0/,N,50.913677,75.945229,0,40,7
6,175.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,9.501585,17.116222,5,1,4.265168,8.876528,89.702744,N,3/-1/3/-1/3/-1/,N,0.387376,52.622746,1,56,5
6,175.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,11.638304,16.036695,5,1,4.459680,8.764202,91.311775,N,3/-1/3/-1/3/-1/,N,52.954430,60.713268,0,38,5
6,188.643524,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,2.133136,14.068637,10,5,0.000000,5.122958,70.735855,4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,4/0/14/-1/3/0/,N,50.135445,68.042023,0,54,10
6,725.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,6.108496,12.891542,8,5,0.000000,4.172046,92.554962,14/0/13/0/12/0/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/3/-1/,14/0/3/-1/14/-1/,N,53.721668,80.853333,0,64,8
6,718.171997,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,17.071651,19.788460,9,5,0.000000,5.726494,70.409264,13/0/12/0/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/3/-1/,13/0/3/-1/14/0/,N,16.579580,26.298746,1,33,9
6,725.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,16.683779,18.968475,8,2,9.598882,11.819085,97.150429,N,14/-1/14/-1/14/-1/,N,45.481159,59.650444,0,39,8
6,693.859985,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,6.495856,11.713732,6,5,0.000000,5.285353,97.780975,14/0/14/-1/,14/0/14/-1/13/0/,N,47.421066,48.901276,0,22,6
6,555.168579,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,8.725921,21.870615,8,5,0.000000,6.733243,51.899036,11/0/12/0/13/0/14/0/14/-1/,11/0/14/-1/11/0/,N,30.840416,78.064575,0,20,8
6,175.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,0.290896,10.156862,6,1,2.327040,10.493012,70.347076,N,3/-1/3/-1/3/-1/,N,0.290896,25.820496,1,31,7
6,448.184387,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,11.638304,12.890962,5,5,0.000000,10.230249,69.223747,8/0/7/0/6/0/5/0/4/0/3/0/3/-1/,8/0/3/-1/8/0/,N,48.010094,61.116688,0,57,5
6,325.000000,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,7.368448,8.276464,8,5,0.000000,3.912800,62.532234,7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,7/0/14/-1/6/0/,N,45.190437,65.091766,0,14,8
6,275.000000,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,2.714464,11.331936,9,5,0.000000,4.749149,99.474197,6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,6/0/14/-1/5/0/,N,0.290896,41.602303,1,31,9
6,225.000000,25.000000,3/-1/13/-2/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,8,3.199696,21.993469,5,5,0.000000,7.231153,91.997795,5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,5/0/13/-2/4/0/,N,25.410172,27.806915,0,8,5
6,710.088989,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,3.877920,14.027613,8,5,0.000000,7.773376,77.307281,13/0/12/0/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/3/-1/,13/0/3/-1/14/0/,N,40.149017,65.202873,0,63,8
6,725.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,14.259714,15.409645,8,2,6.689776,8.226269,92.922379,N,14/-1/14/-1/14/-1/,N,5.525791,30.845123,1,30,8
6,387.213806,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,14.357138,14.762763,8,5,0.000000,3.719120,97.543961,7/0/6/0/5/0/4/0/3/0/3/-1/,7/0/3/-1/7/0/,N,33.166901,78.978493,0,36,8
6,175.000000,-10.398700,3/-1/13/-2/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,8,3.393616,19.694550,8,5,0.000000,9.723921,75.701469,3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,3/0/13/-2/3/-1/,N,23.374464,24.694952,0,20,8
6,425.000000,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,1.744720,9.909662,5,5,0.000000,9.398150,89.858002,7/0/6/0/5/0/4/0/3/0/3/-1/,7/0/3/-1/8/0/,N,8.144528,33.309494,1,39,5
6,725.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,0.581296,13.371394,5,2,0.678256,11.524577,54.251896,N,14/-1/14/-1/14/-1/,N,13.286129,14.952658,1,54,5
6,625.000000,-34.156002,3/-1/13/-2/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,8,7.174560,16.273779,5,5,0.000000,8.983889,94.415146,12/-2/13/-2/,12/-2/13/-2/12/-1/,N,23.665373,54.230125,0,0,5
6,536.729065,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,3.393616,11.720018,10,5,0.000000,4.884855,98.795326,10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/3/-1/,10/0/3/-1/10/0/,N,32.100502,71.974594,0,30,10
6,725.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,8.144176,14.672670,6,2,0.872160,5.010167,86.062271,N,14/-1/14/-1/14/-1/,N,23.955776,69.948715,0,44,6
6,449.719360,25.000000,3/-1/13/-2/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,8,7.271552,14.625335,10,5,0.000000,7.168777,63.812267,9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,9/0/13/-2/8/0/,N,22.114017,37.281387,0,18,10
6,466.586029,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,8.628961,8.837536,6,5,0.000000,6.309281,86.763565,8/0/7/0/6/0/5/0/4/0/3/0/3/-1/,8/0/3/-1/9/0/,N,33.166779,82.757721,0,39,6
6,725.000000,2.554258,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,10.955936,11.709609,5,5,0.000000,4.700902,57.943039,14/-1/,14/-1/14/-1/14/0/,N,22.889648,53.319157,0,3,5
6,175.000000,-25.000000,3/-1/N/N/N/N/,N,8,15.035492,18.380474,9,4,2.520384,9.358526,98.837997,N,N/N/N/N/3/-1/,N,15.132324,76.175423,0,81,9
6,175.000000,-25.000000,3/-1/N/N/N/N/,N,8,15.132324,17.203806,5,4,1.259936,4.634846,72.220695,N,N/N/N/N/3/-1/,N,15.229332,65.068031,0,98,5
6,690.479004,25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,7.756272,11.679608,9,5,0.000000,7.633886,80.252075,14/0/14/-1/,14/0/14/-1/13/0/,N,19.689999,55.587540,0,18,9
6,175.000000,-25.000000,3/-1/N/N/N/N/,N,8,12.705359,17.513262,7,4,0.678256,7.190858,59.143288,N,N/N/N/N/3/-1/,N,12.801841,15.397120,0,88,7
6,725.000000,-25.000000,3/-1/14/-1/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/14/-1/,8,3.102736,8.601145,9,2,4.071856,10.085308,88.770142,N,14/-1/14/-1/14/-1/,N,0.871712,23.730129,1,32,9
6,175.000000,-25.000000,3/-1/N/N/N/N/,N,8,10.665073,17.423832,10,4,2.036176,8.717079,91.056564,N,N/N/N/N/3/-1/,N,10.762033,53.258575,0,51,10
6,175.000000,-25.000000,3/-1/13/-2/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,8,1.551360,12.656630,9,4,3.393616,11.043685,63.583500,N,N/N/N/N/3/-1/,N,14.454179,73.151390,0,88,9
6,575.000000,25.000000,3/-1/13/-2/N/N/,3/-1/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/12/-1/12/-2/13/-2/,8,6.495856,9.636895,7,5,0.000000,11.790343,94.069458,12/0/12/-1/12/-2/13/-2/,12/0/13/-2/11/0/,N,16.392899,76.188728,0,46,7
6,175.000000,-25.000000,3/-1/N/N/N/N/,N,8,10.471169,14.380407,6,4,0.678256,4.859630,65.202003,N,N/N/N/N/3/-1/,N,10.568609,44.585476,0,53,6
6,175.000000,-25.000000,3/-1/N/N/N/N/,N,8,7.562400,16.206215,9,1,7.659376,10.986443,96.993851,N,N/N/N/N/3/-1/,N,7.659376,13.915565,0,66,9
6,0.000000,0.000000,N/N/N/N/N/N/,N,0,22.889648,22.893820,8,0,0.000000,10.250887,64.095825,N,N/N/N/N/0/0/,N,0.000000,59.363392,0,71,8
