OBJECT_TYPE,POSITION_X,POSITION_Y,HOME/WORK/SHOP_GRID,PATH_TO_WORK_PLACE,IS_CITIZEN/HAS_HOME/HAS_WORK_PLACE/IS_MOVING,FIND_TIMER,FIND_INTERVAL,PATIENCE,STATUS,LIFE_TIEMR,LIFE_INTERVAL,SPEED,WALK_PATH,NEXT/START/DEST/PRE_GRID,TAGS,SHOP_TIMER,SHOP_INTERVAL,SHOP_NEED,MONEY
6,125.000000,725.000000,2/14/-4/15/N/N/,2/14/2/15/1/15/0/15/-1/15/-2/15/-3/15/-4/15/,14,0.000000,16.969610,8,1,8.707304,10.378176,99.496964,N,2/14/N/N/N/N/2/14/,N,27.962690,29.056805,0,46
6,500.988342,25.000000,8/1/13/-1/N/N/,8/1/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,15,0.000000,20.974152,10,4,0.000000,5.308803,53.646881,8/1/8/0/,9/0/13/-1/8/1/10/0/,N,58.583153,60.399208,0,1596
6,275.000000,825.000000,5/16/-4/15/N/N/,5/16/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-4/15/,14,0.000000,21.421764,5,1,2.760513,7.816184,88.284065,N,5/16/N/N/N/N/5/16/,N,28.392967,33.341080,0,98
6,-109.520805,775.000000,10/16/-1/16/N/N/,10/16/10/15/9/15/8/15/7/15/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-1/16/,15,0.000000,11.318460,9,4,0.000000,7.773436,70.187035,10/16/10/15/9/15/8/15/7/15/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/,-2/15/4/1/10/16/-3/15/,N,23.015896,54.181797,0,92
6,275.000000,75.000000,6/1/5/1/5/1/,6/1/6/0/5/0/5/1/,14,0.000000,6.468749,6,3,0.537913,3.852185,53.221138,N,5/1/N/N/N/N/5/1/,N,0.043113,59.888760,0,3054
6,546.090942,25.000000,6/1/15/0/10/-1/,6/1/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/15/0/,15,0.000000,10.318592,10,6,0.000000,3.323588,58.674156,10/-1/,10/0/15/0/10/-1/10/0/,N,3.847860,51.113640,0,1632
6,675.000000,-25.000000,9/1/13/-1/13/-1/,9/1/9/0/10/0/11/0/12/0/13/0/13/-1/,14,0.000000,18.205982,7,3,5.225015,8.522813,69.613655,N,13/-1/N/N/N/N/13/-1/,N,0.041326,22.312508,0,395
6,-225.000000,207.458832,-19/13/-15/12/3/2/,-19/13/-19/12/-18/12/-17/12/-16/12/-15/12/,15,0.000000,15.161216,5,6,0.000000,3.047369,79.536674,-4/3/-4/2/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/3/2/,-5/3/-15/12/3/2/-5/4/,N,11.210685,33.217857,0,366
6,375.000000,75.000000,7/1/0/-1/N/N/,7/1/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/0/-1/,14,0.000000,14.099691,7,1,2.432208,11.787173,66.689102,N,7/1/N/N/N/N/7/1/,N,9.039992,57.082890,0,783
6,425.000000,75.000000,8/1/0/-1/N/N/,8/1/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/0/-1/,14,0.000000,14.417136,10,1,4.932115,5.083684,68.238617,N,8/1/N/N/N/N/8/1/,N,9.212292,36.675144,0,1222
6,181.513901,25.000000,11/1/0/-1/N/N/,11/1/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/0/-1/,15,0.000000,21.068691,5,5,0.000000,7.024036,80.842239,2/0/1/0/0/0/0/-1/,3/0/11/1/0/-1/3/0/,N,22.522104,24.842077,0,369
6,675.000000,75.000000,13/1/13/-1/N/N/,13/1/13/0/13/-1/,14,0.000000,20.520870,9,1,7.014479,10.634561,55.232796,N,13/1/N/N/N/N/13/1/,N,8.860995,42.618881,0,1023
6,425.000000,25.000000,10/1/0/-1/N/N/,10/1/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/0/-1/,15,0.000000,19.623226,6,5,0.000000,6.660777,78.073624,6/0/5/0/4/0/3/0/2/0/1/0/0/0/0/-1/,7/0/10/1/0/-1/8/0/,N,18.610088,68.823158,0,1225
6,603.543457,25.000000,7/1/15/0/N/N/,7/1/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/15/0/,15,0.000000,9.024981,8,4,0.000000,7.687455,97.290115,7/1/7/0/8/0/9/0/10/0/,11/0/15/0/7/1/12/0/,N,31.424215,69.001129,0,1393
6,675.000000,75.000000,13/1/13/-1/N/N/,13/1/13/0/13/-1/,14,0.000000,18.239326,10,1,1.762845,11.399900,80.431587,N,13/1/N/N/N/N/13/1/,N,0.581026,77.906952,1,1256
6,460.385254,25.000000,9/1/0/-1/N/N/,9/1/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/0/-1/,15,0.000000,13.492075,8,5,0.000000,5.878571,82.756165,7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/0/-1/,8/0/9/1/0/-1/9/0/,N,7.944264,61.648556,1,1417
6,-212.608078,-125.000000,-6/-9/-5/-3/2/4/,-6/-9/-5/-9/-5/-8/-5/-7/-5/-6/-5/-5/-4/-5/-4/-4/-4/-3/-5/-3/,15,0.000000,8.920146,6,6,0.000000,3.787566,70.169403,-4/-2/-4/-1/-4/0/-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/1/4/2/4/,-4/-3/-5/-3/2/4/-5/-3/,N,0.220542,17.034996,0,349
6,425.000000,75.000000,8/1/15/0/N/N/,8/1/8/0/9/0/10/0/11/0/12/0/13/0/14/0/15/0/,14,0.000000,10.463118,8,1,2.053346,6.111671,65.143562,N,8/1/N/N/N/N/8/1/,N,68.410698,69.419685,0,1596
6,125.000000,125.000000,-6/-7/-5/-4/2/2/,-6/-7/-5/-7/-5/-6/-5/-5/-5/-4/,14,0.000000,18.380009,8,3,9.212292,10.012112,70.476509,N,2/2/N/N/N/N/2/2/,N,8.934053,33.764427,0,250
6,625.000000,75.000000,12/1/13/-1/N/N/,12/1/12/0/13/0/13/-1/,14,0.000000,23.465916,6,1,1.477639,6.574953,65.972916,N,12/1/N/N/N/N/12/1/,N,0.265362,77.431931,1,2105
6,25.000000,91.258942,-6/-8/-5/-3/N/N/,-6/-8/-5/-8/-5/-7/-5/-6/-5/-5/-4/-5/-4/-4/-4/-3/-5/-3/,15,0.000000,16.452387,7,4,0.000000,10.688236,52.277710,-6/-8/-5/-8/-5/-7/-5/-6/-5/-5/-4/-5/-4/-4/-4/-3/-4/-2/-4/-1/-4/0/-4/1/-3/1/-2/1/-2/2/-1/2/,0/2/4/1/-6/-8/0/1/,N,5.947371,77.295410,0,563
6,-325.000000,779.753357,-7/6/-7/16/-15/12/,-7/6/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-7/12/-7/13/-7/14/-7/15/-7/16/,15,0.000000,8.056878,5,6,0.000000,3.727676,56.413490,-7/14/-7/13/-7/12/-7/11/-8/11/-9/11/-10/11/-11/11/-12/11/-13/11/-14/11/-15/11/-15/12/,-7/15/-7/16/-15/12/-7/15/,N,0.846463,72.895142,0,623
6,697.943542,25.000000,10/1/15/0/N/N/,10/1/10/0/11/0/12/0/13/0/14/0/15/0/,15,0.000000,10.251455,8,5,0.000000,6.688359,64.440025,15/0/,14/0/10/1/15/0/13/0/,N,6.931465,36.333637,1,1287
6,209.878922,775.000000,-9/6/-7/16/N/N/,-9/6/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-7/12/-7/13/-7/14/-7/15/-7/16/,15,0.000000,13.922831,8,4,0.000000,4.978124,68.563324,-9/6/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-7/12/-7/13/-7/14/-6/14/-5/14/-4/14/-3/14/-3/15/-2/15/-1/15/0/15/1/15/2/15/,3/15/10/14/-9/6/4/15/,N,5.225015,75.392868,0,603
6,675.000000,12.102325,11/1/13/-1/10/-1/,11/1/11/0/12/0/13/0/13/-1/,15,0.000000,18.940739,9,6,0.000000,3.187821,75.303329,12/0/11/0/10/0/10/-1/,13/0/13/-1/10/-1/13/0/,N,0.537913,42.903793,0,2970
6,525.000000,75.000000,10/1/15/0/N/N/,10/1/10/0/11/0/12/0/13/0/14/0/15/0/,14,0.000000,9.732382,9,1,1.680080,8.931471,63.362179,N,10/1/N/N/N/N/10/1/,N,5.388776,70.327728,1,1191
6,575.000000,75.000000,11/1/0/-1/N/N/,11/1/11/0/10/0/9/0/8/0/7/0/6/0/5/0/4/0/3/0/2/0/1/0/0/0/0/-1/,14,0.000000,17.583618,8,1,4.554490,10.688046,72.971039,N,11/1/N/N/N/N/11/1/,N,5.429227,60.212307,1,786
6,675.000000,-25.000000,12/1/13/-1/N/N/,12/1/12/0/13/0/13/-1/,14,0.000000,18.340710,8,2,6.587929,10.963791,68.363525,N,13/-1/N/N/N/N/13/-1/,N,29.975882,62.750309,0,1011
6,625.000000,56.751560,12/1/13/-1/N/N/,12/1/12/0/13/0/13/-1/,15,0.000000,18.200512,10,5,0.000000,4.146562,51.253189,13/0/13/-1/,12/0/12/1/13/-1/12/1/,N,2.890035,23.027128,1,1794
6,775.000000,25.000000,14/1/15/0/15/0/,14/1/14/0/15/0/,14,0.000000,16.899338,7,3,0.000000,6.775155,85.637253,N,15/0/N/N/N/N/15/0/,N,0.000000,58.184914,0,2024
6,755.523865,25.000000,13/1/15/0/N/N/,13/1/13/0/14/0/15/0/,15,0.000000,14.829486,7,4,0.000000,3.950407,88.310333,13/1/13/0/,14/0/15/0/13/1/15/0/,N,0.265362,18.402470,0,2019
6,-325.000000,810.028320,-12/6/-7/16/N/N/,-12/6/-12/7/-11/7/-10/7/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-7/12/-7/13/-7/14/-7/15/-7/16/,15,0.000000,7.774535,5,5,0.000000,3.309234,86.980270,N,-7/16/-12/6/-7/16/-7/16/,N,55.547230,74.943382,0,664
6,-205.340271,175.000000,-13/8/-5/10/-5/-3/,-13/8/-13/7/-12/7/-11/7/-10/7/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-5/10/,15,0.000000,8.969971,7,6,0.000000,8.898069,89.142807,-4/2/-4/1/-4/0/-4/-1/-4/-2/-4/-3/-5/-3/,-4/3/-5/10/-5/-3/-5/3/,N,5.139568,31.334253,0,136
6,-275.000000,-275.000000,-6/-6/-5/-4/N/N/,-6/-6/-5/-6/-5/-5/-5/-4/,14,0.000000,12.702591,5,1,3.180214,9.751236,96.276062,N,-6/-6/N/N/N/N/-6/-6/,N,13.733846,62.585239,0,841
6,-225.000000,-293.322510,-6/-8/-5/-4/N/N/,-6/-8/-5/-8/-5/-7/-5/-6/-5/-5/-5/-4/,15,0.000000,7.199648,7,5,0.000000,4.792773,70.774300,-5/-5/-5/-4/,-5/-6/-6/-8/-5/-4/-5/-6/,N,47.375145,67.053734,0,1465
6,-151.303070,75.000000,-6/-8/-5/-4/2/4/,-6/-8/-5/-8/-5/-7/-5/-6/-5/-5/-5/-4/,15,0.000000,9.347519,7,6,0.000000,6.341537,89.300323,-2/1/-2/2/-1/2/0/2/1/2/1/3/1/4/2/4/,-3/1/-5/-4/2/4/-4/1/,N,3.551979,26.028433,0,458
6,-275.000000,-225.000000,-6/-5/-5/-3/N/N/,-6/-5/-5/-5/-4/-5/-4/-4/-4/-3/-5/-3/,14,0.000000,21.110075,9,1,4.764176,5.765792,75.362892,N,-6/-5/N/N/N/N/-6/-5/,N,56.643478,57.068878,0,1387
6,-325.000000,325.000000,-7/6/-5/10/N/N/,-7/6/-7/7/-6/7/-6/8/-6/9/-6/10/-5/10/,14,0.000000,12.675468,7,1,2.557470,4.137050,74.031021,N,-7/6/N/N/N/N/-7/6/,N,52.785954,65.867615,0,961
6,-175.000000,-131.556122,-6/-7/-5/-4/N/N/,-6/-7/-5/-7/-5/-6/-5/-5/-5/-4/,15,0.000000,6.288915,10,4,0.000000,4.285238,75.724876,-6/-7/-5/-7/-5/-6/-5/-5/-4/-5/,-4/-4/2/2/-6/-7/-4/-3/,N,7.096744,23.850252,0,822
6,75.000000,-175.000000,-2/-7/0/-7/1/-4/,-2/-7/-1/-7/0/-7/,14,0.000000,22.644175,10,3,2.760513,9.470220,53.601883,N,1/-4/N/N/N/N/1/-4/,N,5.486965,20.298676,0,387
6,427.978638,25.000000,-2/-9/13/-1/N/N/,-2/-9/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/0/-5/0/-4/0/-3/0/-2/1/-2/1/-1/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,15,0.000000,12.275132,8,5,0.000000,4.796471,69.888191,10/0/11/0/12/0/13/0/13/-1/,9/0/-2/-9/13/-1/8/0/,N,13.084334,20.362978,1,308
6,-75.000000,-325.000000,-2/-7/0/-6/N/N/,-2/-7/-1/-7/-1/-6/0/-6/,14,0.000000,18.038010,6,1,0.356045,3.552360,84.188492,N,-2/-7/N/N/N/N/-2/-7/,N,3.891733,22.741774,0,2196
6,525.000000,-25.000000,-2/-9/10/-1/10/-1/,-2/-9/-1/-9/-1/-8/-1/-7/-1/-6/-1/-5/0/-5/0/-4/0/-3/0/-2/1/-2/1/-1/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/10/-1/,14,0.000000,9.307535,9,3,4.637110,9.780612,84.532715,N,10/-1/N/N/N/N/10/-1/,N,0.041494,44.906811,0,268
6,651.758301,25.000000,-2/-8/15/0/N/N/,-2/-8/-1/-8/-1/-7/-1/-6/-1/-5/0/-5/0/-4/0/-3/0/-2/1/-2/1/-1/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/15/0/,15,0.000000,11.624369,8,5,0.000000,11.720083,59.783585,14/0/15/0/,13/0/-2/-8/15/0/13/0/,N,39.642868,79.572464,1,515
6,25.000000,-275.000000,-2/-6/0/-6/N/N/,-2/-6/-1/-6/0/-6/,14,0.000000,18.199732,7,2,4.678604,7.844516,61.039398,N,0/-6/N/N/N/N/0/-6/,N,21.384993,30.855108,0,1082
6,25.000000,-325.000000,-1/0/0/-7/N/N/,-1/0/0/0/1/0/1/-1/1/-2/0/-2/0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,14,0.000000,22.038393,6,2,2.890035,9.322217,65.770920,N,0/-7/N/N/N/N/0/-7/,N,12.998531,17.676685,1,302
6,-13.115479,-275.000000,-2/-7/0/-6/N/N/,-2/-7/-1/-7/-1/-6/0/-6/,15,0.000000,12.067053,6,4,0.000000,7.169933,57.158276,-2/-7/-1/-7/,-1/-6/0/-6/-2/-7/-1/-6/,N,27.677227,54.293392,0,1315
6,-25.000000,-345.182281,-2/-8/13/-1/N/N/,-2/-8/-1/-8/-1/-7/-1/-6/-1/-5/0/-5/0/-4/0/-3/0/-2/1/-2/1/-1/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/13/-1/,15,0.000000,7.736950,6,4,0.000000,7.534281,91.512253,-2/-8/,-1/-8/13/-1/-2/-8/-1/-7/,N,7.903726,44.078381,1,487
6,25.000000,-275.000000,-2/-6/0/-6/0/-6/,-2/-6/-1/-6/0/-6/,14,0.000000,13.688190,9,3,2.223287,7.682872,52.695042,N,0/-6/N/N/N/N/0/-6/,N,0.042350,16.042685,0,452
6,775.000000,25.000000,-2/-8/15/0/N/N/,-2/-8/-1/-8/-1/-7/-1/-6/-1/-5/0/-5/0/-4/0/-3/0/-2/1/-2/1/-1/1/0/2/0/3/0/4/0/5/0/6/0/7/0/8/0/9/0/10/0/11/0/12/0/13/0/14/0/15/0/,14,0.000000,8.739246,9,2,1.518256,8.647402,86.987892,N,15/0/N/N/N/N/15/0/,N,37.742065,70.766922,0,693
6,14.978140,775.000000,1/14/-1/16/N/N/,1/14/1/15/0/15/-1/15/-1/16/,15,0.000000,23.422512,9,5,0.000000,5.487142,77.113770,-1/16/,-1/15/1/14/-1/16/0/15/,N,29.685978,39.935913,0,317
6,-725.000000,625.000000,-16/13/-15/12/N/N/,-16/13/-16/12/-15/12/,14,0.000000,15.465462,8,2,4.139369,9.369080,61.609665,N,-15/12/N/N/N/N/-15/12/,N,52.436459,75.963699,0,421
6,-325.000000,701.264893,3/14/-3/16/N/N/,3/14/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-3/16/,15,0.000000,11.454843,10,4,0.000000,4.944155,58.681396,3/14/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-3/14/-4/14/-5/14/-6/14/,-7/14/5/5/3/14/-7/14/,N,23.637260,43.793282,0,126
6,25.000000,-275.000000,-2/-6/0/-6/N/N/,-2/-6/-1/-6/0/-6/,14,0.000000,11.684178,8,2,2.719680,4.683477,67.788414,N,0/-6/N/N/N/N/0/-6/,N,15.219625,78.410042,0,2942
6,12.927556,-225.000000,-1/-4/0/-6/N/N/,-1/-4/-1/-5/0/-5/0/-6/,15,0.000000,16.062866,10,5,0.000000,11.401634,53.328362,0/-6/,0/-5/-1/-4/0/-6/0/-5/,N,14.984670,71.405075,0,931
6,-175.000000,145.103088,3/14/-3/16/4/4/,3/14/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-3/16/,15,0.000000,15.073722,8,6,0.000000,6.828995,60.679173,-4/1/-3/1/-2/1/-2/2/-1/2/0/2/1/2/1/3/2/3/3/3/4/3/4/4/,-4/2/-3/16/4/4/-4/2/,N,16.611320,31.532232,0,110
6,-25.000000,-75.000000,-1/-2/0/-7/N/N/,-1/-2/0/-2/0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,14,0.000000,18.161221,6,1,1.518256,4.899602,57.699139,N,-1/-2/N/N/N/N/-1/-2/,N,8.289809,16.188385,0,473
6,-25.000000,-244.290527,-1/-3/0/-7/N/N/,-1/-3/0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,15,0.000000,17.132225,9,5,0.000000,6.831099,62.025269,-1/-7/0/-7/,-1/-6/-1/-3/0/-7/-1/-5/,N,1.142948,46.521812,1,1153
6,25.000000,-275.000000,-1/-4/0/-6/N/N/,-1/-4/-1/-5/0/-5/0/-6/,14,0.000000,8.987264,6,2,0.265362,3.403651,78.997429,N,0/-6/N/N/N/N/0/-6/,N,2.657104,18.712629,1,2205
6,-25.000000,-125.000000,-1/-3/0/-6/N/N/,-1/-3/0/-3/0/-4/0/-5/0/-6/,14,0.000000,10.997713,5,1,5.809800,8.917742,89.818680,N,-1/-3/N/N/N/N/-1/-3/,N,41.908031,44.910591,0,1153
6,25.000000,-131.353317,-1/-2/0/-7/N/N/,-1/-2/0/-2/0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,15,0.000000,9.823277,9,5,0.000000,6.234270,73.382530,0/-5/-1/-5/-1/-6/-1/-7/0/-7/,0/-4/-1/-2/0/-7/0/-3/,N,45.949760,48.433075,0,1233
6,-25.000000,-175.000000,-1/-4/0/-6/N/N/,-1/-4/-1/-5/0/-5/0/-6/,14,0.000000,13.632096,10,1,6.031473,6.788063,83.632889,N,-1/-4/N/N/N/N/-1/-4/,N,7.227097,53.852795,0,1788
6,67.623940,775.000000,6/14/-3/16/N/N/,6/14/6/15/5/15/4/15/3/15/2/15/1/15/0/15/-1/15/-2/15/-3/15/-3/16/,15,0.000000,11.710937,10,5,0.000000,5.161032,85.195526,-1/15/-2/15/-3/15/-3/16/,0/15/6/14/-3/16/1/15/,N,61.542427,76.200729,0,267
6,-175.000000,775.000000,2/14/-4/15/N/N/,2/14/2/15/1/15/0/15/-1/15/-2/15/-3/15/-4/15/,14,0.000000,19.449329,7,2,6.460221,7.051244,93.626236,N,-4/15/N/N/N/N/-4/15/,N,10.654314,50.461872,1,224
6,-25.000000,-125.000000,-1/-3/0/-6/N/N/,-1/-3/0/-3/0/-4/0/-5/0/-6/,14,0.000000,10.862171,6,1,6.075390,10.130938,63.636169,N,-1/-3/N/N/N/N/-1/-3/,N,8.414130,25.522329,0,361
6,-225.000000,199.713867,-20/13/-15/12/N/N/,-20/13/-20/12/-19/12/-18/12/-17/12/-16/12/-15/12/,15,0.000000,15.158693,10,4,0.000000,9.577520,69.412254,-20/13/-20/12/-19/12/-18/12/-17/12/-16/12/-16/11/-15/11/-14/11/-13/11/-12/11/-11/11/-10/11/-9/11/-8/11/-7/11/-6/11/-6/10/-6/9/-6/8/-6/7/-6/6/-5/6/-5/5/,-5/4/2/4/-20/13/-5/3/,N,8.795190,29.367811,0,105
6,25.000000,-325.000000,-1/-2/0/-7/N/N/,-1/-2/0/-2/0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,14,0.000000,22.628479,8,2,6.159185,10.723632,84.266968,N,0/-7/N/N/N/N/0/-7/,N,29.998503,62.806728,0,893
6,-275.000000,675.000000,-14/14/-12/10/-6/13/,-14/14/-14/13/-14/12/-14/11/-13/11/-12/11/-12/10/,14,0.000000,8.419354,8,3,2.094438,10.607426,73.864357,N,-6/13/N/N/N/N/-6/13/,N,6.018095,43.686855,0,159
6,-675.000000,725.000000,-14/14/-12/10/N/N/,-14/14/-14/13/-14/12/-14/11/-13/11/-12/11/-12/10/,14,0.000000,13.806108,6,1,1.518256,9.115312,76.821793,N,-14/14/N/N/N/N/-14/14/,N,2.638710,78.639717,1,352
6,41.779011,-75.000000,-1/0/0/-7/N/N/,-1/0/0/0/1/0/1/-1/1/-2/0/-2/0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,15,0.000000,17.134899,10,5,0.000000,11.930633,53.370140,0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,0/-2/-1/0/0/-7/0/-2/,N,23.637260,30.099850,0,225
6,-109.274559,75.000000,-8/-1/-8/1/N/N/,-8/-1/-8/0/-8/1/,15,0.000000,17.376896,5,4,0.000000,4.346750,58.989716,-8/-1/-8/0/-7/0/-6/0/-6/1/-5/1/-4/1/,-3/1/5/1/-8/-1/-3/1/,N,9.687777,65.891556,0,2060
6,75.000000,-125.000000,1/-3/0/-7/N/N/,1/-3/0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,14,0.000000,10.300802,10,1,3.385802,7.772350,71.013115,N,1/-3/N/N/N/N/1/-3/,N,41.885399,48.191227,0,1113
6,-25.000000,25.000000,-1/0/0/-7/N/N/,-1/0/0/0/1/0/1/-1/1/-2/0/-2/0/-3/0/-4/0/-5/-1/-5/-1/-6/-1/-7/0/-7/,14,0.000000,23.851879,7,1,1.518256,10.834871,74.353851,N,-1/0/N/N/N/N/-1/0/,N,7.435287,75.952827,0,795
6,-43.527817,125.000000,-13/14/-16/10/N/N/,-13/14/-13/13/-13/12/-13/11/-14/11/-15/11/-16/11/-16/10/,15,0.000000,18.347076,7,4,0.000000,9.434533,59.572872,-13/14/-13/13/-13/12/-13/11/-12/11/-11/11/-10/11/-9/11/-8/11/-7/11/-6/11/-6/10/-6/9/-6/8/-6/7/-6/6/-5/6/-5/5/-5/4/-5/3/-4/3/-4/2/-4/1/-3/1/-2/1/,-2/2/10/-1/-13/14/-1/2/,N,11.836459,31.171480,0,76
6,-325.000000,475.000000,-11/8/-7/9/N/N/,-11/8/-11/7/-10/7/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-7/9/,14,0.000000,13.350310,10,2,3.096594,9.229750,98.906609,N,-7/9/N/N/N/N/-7/9/,N,29.650389,30.654253,0,147
6,75.000000,-125.000000,1/-3/1/-4/N/N/,1/-3/0/-3/0/-4/1/-4/,14,0.000000,7.504076,9,1,3.634463,5.248087,76.978439,N,1/-3/N/N/N/N/1/-3/,N,5.557311,36.055336,0,1695
6,-259.288940,325.000000,2/16/-2/16/-7/1/,2/16/2/15/1/15/0/15/-1/15/-2/15/-2/16/,15,0.000000,23.152225,10,6,0.000000,5.702265,59.206161,-5/5/-5/4/-5/3/-4/3/-4/2/-4/1/-5/1/-6/1/-7/1/,-5/6/-2/16/-7/1/-6/6/,N,13.481996,75.457596,0,401
6,138.747681,775.000000,5/14/10/14/N/N/,5/14/5/15/6/15/7/15/8/15/9/15/10/15/10/14/,15,0.000000,6.992779,7,4,0.000000,8.790180,51.807301,5/14/5/15/4/15/,3/15/-6/13/5/14/2/15/,N,9.687777,55.086529,0,140
6,-204.923965,175.000000,1/16/-2/14/N/N/,1/16/1/15/0/15/-1/15/-2/15/-2/14/,15,0.000000,15.713247,8,4,0.000000,6.416809,60.734028,1/16/1/15/0/15/-1/15/-2/15/-3/15/-3/14/-4/14/-5/14/-6/14/-7/14/-7/13/-7/12/-6/12/-6/11/-6/10/-6/9/-6/8/-6/7/-6/6/-5/6/-5/5/-5/4/,-5/3/2/4/1/16/-5/3/,N,9.299510,41.464508,0,234
6,-325.000000,75.000000,-7/-1/-7/1/N/N/,-7/-1/-7/0/-7/1/,14,0.000000,22.197025,9,2,0.888579,11.004006,85.120071,N,-7/1/N/N/N/N/-7/1/,N,20.875914,24.242023,0,257
6,-675.000000,-348.145691,-13/-10/-17/-7/N/N/,-13/-10/-14/-10/-14/-9/-14/-8/-14/-7/-15/-7/-16/-7/-17/-7/,15,0.000000,15.284337,6,4,0.000000,5.439245,87.223129,-13/-10/-14/-10/-14/-9/,-14/-8/-17/-7/-13/-10/-14/-7/,N,26.268589,48.309280,0,887
6,-425.000000,425.000000,-9/8/-6/13/N/N/,-9/8/-9/7/-8/7/-7/7/-6/7/-6/8/-6/9/-6/10/-6/11/-6/12/-6/13/,14,0.000000,11.343184,7,1,3.634463,5.874541,78.341705,N,-9/8/N/N/N/N/-9/8/,N,3.551979,34.626862,1,357
6,90.001205,775.000000,9/16/10/14/N/N/,9/16/9/15/10/15/10/14/,15,0.000000,22.026863,9,4,0.000000,4.307594,84.944519,9/16/9/15/8/15/7/15/6/15/5/15/4/15/3/15/,2/15/-2/16/9/16/1/15/,N,2.515198,76.654175,0,582
6,-325.000000,75.000000,-7/-1/-7/1/N/N/,-7/-1/-7/0/-7/1/,14,0.000000,7.305286,5,2,3.344897,9.887041,73.778908,N,-7/1/N/N/N/N/-7/1/,N,55.165173,69.783302,0,1015
6,-475.000000,12.078794,-10/-1/-8/1/N/N/,-10/-1/-10/0/-9/0/-8/0/-8/1/,15,0.000000,22.901020,10,4,0.000000,8.133604,99.422951,N,-10/-1/-8/1/-10/-1/-10/0/,N,33.576607,67.155441,0,1215
6,-102.432533,75.000000,-12/-1/-8/1/N/N/,-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-8/1/,15,0.000000,21.575535,7,4,0.000000,5.859838,50.998077,-12/-1/-12/0/-11/0/-10/0/-9/0/-8/0/-7/0/-6/0/-6/1/-5/1/-4/1/,-3/1/1/7/-12/-1/-3/1/,N,9.212292,39.461754,0,758
6,-180.995132,75.000000,-10/-1/-7/1/0/3/,-10/-1/-10/0/-9/0/-8/0/-7/0/-7/1/,15,0.000000,10.494776,9,6,0.000000,9.041651,61.873428,-3/1/-2/1/-2/2/-1/2/0/2/0/3/,-4/1/-7/1/0/3/-4/1/,N,2.349673,73.780396,0,905
6,-471.838501,25.000000,-11/-1/-7/1/N/N/,-11/-1/-11/0/-10/0/-9/0/-8/0/-7/0/-7/1/,15,0.000000,13.466446,6,4,0.000000,9.908577,58.398129,-11/-1/-11/0/,-10/0/3/2/-11/-1/-10/0/,N,14.277902,74.214951,0,748
